title,platform,release-date,score,user_score,developer,genre,critics,users,franchise,global_sales
Amnesia: Rebirth,PC,20-Oct-20,81,6.3,FrictionalGames,"Action Adventure,Survival",48,148,Amnesia,
Amnesia: Rebirth,PlayStation4,20-Oct-20,74,6.7,FrictionalGames,"Action Adventure,Survival",29,34,Amnesia,
Amnesia: The Dark Descent,PC,2010,85,8.6,FrictionalGames,"Action Adventure,Horror,Horror,Survival",44,1465,Amnesia,
Among the Sleep,PC,29-May-14,66,7.4,KrillbiteStudio,"Modern,Adventure,3D,First-Person,Modern",40,223,,
Among the Sleep,PlayStation4,26-Jul-16,66,6.4,KrillbiteStudio,"Adventure,3D,First-Person",15,41,,
Amplitude,PlayStation4,5-Jan-16,74,7.2,HarmonixMusicSystems,"Miscellaneous,Action,Rhythm,Music",59,46,,
Anachronox,PC,27-Jun-01,77,7.9,IonStorm,"Role-Playing,Third-Person,Third-Person,General,Japanese-Style",18,84,Anachronox,
Anarchy Online,PC,26-Jun-01,72,7.2,Funcom,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",11,43,Anarchy Online,
Anarchy Online: Alien Invasion,PC,31-Aug-04,73,6.9,Funcom,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",17,13,Anarchy Online,
Anarchy Online: Shadowlands,PC,2003,85,8.4,Funcom,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",15,23,Anarchy Online,
Anarchy Reigns,PlayStation3,8-Jan-13,71,8.1,PlatinumGames,"Action,Beat-''Em-Up,Beat-''Em-Up,3D",35,117,,0.2
Anarcute,PC,12-Jul-16,79,7.3,Anarteam,"Action,General",7,10,Anarcute,
Anarcute,XboxOne,12-Jul-16,74,7.3,Anarteam,"Action,General",10,4,,
Ancestors Legacy,PC,22-May-18,77,7.2,DestructiveCreations,"Strategy,Real-Time,General,Command",22,106,Ancestors Legacy,
Ancestors Legacy,PlayStation4,13-Aug-19,74,7.2,DestructiveCreations,"Strategy,Real-Time,General,Command",12,22,,
Ancestors: The Humankind Odyssey,XboxOne,6-Dec-19,72,5.2,PanacheDigitalGames,"Action Adventure,General,Survival",10,19,,
Ancestors: The Humankind Odyssey,PlayStation4,6-Dec-19,70,5.9,PanacheDigitalGames,"Action Adventure,General,Survival",16,58,,
Ancient Space,PC,23-Sep-14,68,7.4,CreativeForgeGames,"Strategy,Turn-Based,Sci-Fi,General",17,54,,
And Yet It Moves,PC,2-Apr-09,75,6.2,BrokenRules,"Action,Platformer,Platformer,2D,2D",10,110,And Yet It Moves,
Angry Birds Trilogy,PlayStation3,25-Sep-12,66,4.1,"RovioMobile,RovioEntertainment","Action,Miscellaneous,General,General,Compilation",8,22,Angry Birds,0.16
Angry Birds VR: Isle of Pigs,PC,7-Feb-19,78,4.8,ResolutionGames,"Puzzle,Action",8,12,Angry Birds,0.09
Angry Video Game Nerd Adventures,PC,20-Sep-13,77,7.6,FreakZone,"Action,Platformer,Platformer,2D,2D",7,117,Angry Video Game Nerd Adventures,
Angry Video Game Nerd Adventures,PC,20-Sep-13,77,7.6,FreakZone,"Action,Platformer,Platformer,2D,2D",7,117,Angry Video Game Nerd Adventures,
Anima: Gate of Memories,XboxOne,3-Jun-16,72,7.5,AnimaProject,"Role-Playing,Action RPG",8,28,,
Animal Crossing: New Horizons,Switch,2020,90,5.4,Nintendo,"Simulation,Virtual,Virtual Life",110,5736,Animal Crossing,
Ankh,PC,31-Aug-06,74,6.9,Deck13,"Adventure,General,General",22,15,,
Anna's Quest,PC,2-Jul-15,74,6.9,KramsDesign,"Adventure,General,Point-and-Click",15,57,,
Anno 1800,PC,16-Apr-19,81,7.9,BlueByte,"Strategy,Management,Government",49,335,Anno,
Anno 2070,PC,17-Nov-11,83,7.1,"BlueByte,RelatedDesigns","Strategy,Real-Time,Sci-Fi,Sci-Fi,General",33,524,Anno,1.43
Anno 2205,PC,2-Nov-15,72,6.1,BlueByte,"Strategy,Management,Government",45,315,,0.25
Anodyne,PC,4-Feb-13,75,6.7,AnalgesicProductions,"Action Adventure,Adventure,General,General,Open-World",11,69,Anodyne,
Anomaly 2,PC,15-May-13,77,7.7,11bitstudios,"Action,Strategy,General,Real-Time,Sci-Fi,Sci-Fi,General",27,114,Anomaly,
Anomaly 2,PlayStation4,16-Sep-14,74,6.9,11bitstudios,"Strategy,Real-Time,Sci-Fi,General",15,16,,
Anomaly Defenders,PC,29-May-14,70,6.5,11bitstudios,"Strategy,Real-Time,General,Sci-Fi,Defense",14,31,,
Anomaly: Warzone Earth,PC,8-Apr-11,80,7.3,11bitstudios,"Strategy,Real-Time,General,Sci-Fi,General",36,174,Anomaly,
Anomaly: Warzone Earth,PlayStation3,11-Sep-12,78,7,11bitstudios,"Action,Strategy,General,Real-Time,Sci-Fi,General",10,13,Anomaly,
Another Sight,PC,6-Sep-18,67,7.5,LunarGreatWallStudios,"Adventure,3D,Third-Person",10,11,,
Another World,Switch,9-Jul-18,75,7.8,TheDigitalLounge,"Action,Platformer,2D",13,16,Another World,
Anthem,XboxOne,22-Feb-19,65,3.9,BioWare,"Role-Playing,Action RPG",24,690,,
Antichamber,PC,31-Jan-13,82,8.3,Demruth,"Miscellaneous,Puzzle,General,Puzzle,General",50,597,Antichamber,
Antigraviator,PC,6-Jun-18,65,4.9,IcebergInteractive,"Racing,Arcade,Futuristic",27,9,,
Antihero,PC,10-Jul-17,81,6.9,TimConkling,"Strategy,Turn-Based,Tactics",14,20,Antihero,
AO International Tennis,XboxOne,9-May-18,66,7.6,BigAntStudios,"Sports,Individual,Tennis",8,34,,
AO Tennis 2,PC,9-Jan-20,65,7.8,BigAntStudios,"Sports,Individual,Tennis",9,61,,
AO Tennis 2,XboxOne,11-Feb-20,69,6.9,BigAntStudios,"Sports,Individual,Tennis",21,43,,
AO Tennis 2,PlayStation4,11-Feb-20,69,6.7,BigAntStudios,"Sports,Individual,Tennis",20,54,,
Apache: Air Assault,PlayStation3,16-Nov-10,66,5.8,GaijinEntertainment,"Simulation,Flight,Helicopter,Helicopter,Combat",17,12,,0.2
Ape Out,Switch,28-Feb-19,84,6.3,GabeCuzzillo,"Action,Shooter,Shoot-''Em-Up,Top-Down",31,79,Ape Out,
Ape Out,PC,28-Feb-19,83,6.9,GabeCuzzillo,"Action,Shooter,Shoot-''Em-Up,Top-Down",34,69,Ape Out,
Apex Construct,PlayStation4,20-Feb-18,72,6.5,FastTravelGames,"Action,Shooter,Light Gun",21,26,,
Apex Legends,PlayStation4,2019,89,6.8,RespawnEntertainment,"Action,Shooter,First-Person,Tactical",28,1303,Apex Legends,
Apex Legends,PC,2019,88,6,RespawnEntertainment,"Action,Shooter,First-Person,Tactical",25,1188,Apex Legends,
Apex Legends,XboxOne,2019,88,6.8,RespawnEntertainment,"Action,Shooter,First-Person,Tactical",10,265,Apex Legends,
Apocalipsis,PC,1-Mar-18,73,7,PunchPunkGames,"Adventure,General,Point-and-Click",8,8,,
Aporia: Beyond The Valley,PC,19-Jul-17,71,7,InvestigateNorth,"Adventure,3D,First-Person",9,22,,
Apotheon,PC,3-Feb-15,78,7.7,Alientrap,"Platformer,2D,Platformer,Action,Beat-''Em-Up,2D",30,194,Apotheon,
Apotheon,PlayStation4,3-Feb-15,76,7.3,Alientrap,"Action,Beat-''Em-Up,2D",26,247,Apotheon,
Aqua Kitty UDX,Switch,15-Feb-18,75,7.9,TikipodLimited,"Action,General",8,12,Aqua Kitty UDX,
AquaNox,PC,19-Nov-01,67,7.7,MassiveDevelopment,"Simulation,Sci-Fi,Marine,Futuristic Sub,Futuristic Sub,Combat",13,30,AquaNox,
Aquanox Deep Descent,PC,16-Oct-20,66,7.8,DigitalArrow,"Simulation,Marine,Combat",17,22,,
AquaPazza: AquaPlus Dream Match,PlayStation3,19-Nov-13,75,7.8,Examu,"Action,Fighting,Fighting,2D,2D",13,20,AquaPazza,
Aquaria,PC,7-Dec-07,82,8.1,BitBlot,"Action Adventure,Fantasy,General,Fantasy",7,117,Aquaria,
Ar nosurge: Ode to an Unborn Star,PlayStation3,23-Sep-14,67,7.9,Gust,"Role-Playing,General,Japanese-Style",23,57,,
AR-K Episode 3: The Great Escape,PC,14-Jul-15,78,7.8,GatoSalvajeStudio,"Adventure,General",9,44,AR-K,
Aragami,PC,4-Oct-16,71,7.1,LinceWorks,"Action Adventure,General",15,72,,
Aragami,PlayStation4,10-Oct-16,71,7.1,LinceWorks,"Action Adventure,General",30,45,,
Aragami: Shadow Edition,XboxOne,5-Jun-18,81,5.5,LinceWorks,"Action Adventure,General",8,8,Aragami,
Aragami: Shadow Edition,Switch,21-Feb-19,73,6.7,LinceWorks,"Action Adventure,General",17,14,,
Arcade Spirits,PC,12-Feb-19,78,5.4,FictionFactoryGames,"Adventure,Visual Novel",7,7,Arcade Spirits,
Arcana Heart 3,PlayStation3,19-Apr-11,73,6.8,Examu,"Action,Fighting,Fighting,2D,2D",10,19,,0.2
Arcana Heart 3: LOVE MAX!!!!!,PlayStation3,23-Sep-14,68,7.6,Examu,"Action,Fighting,2D",10,15,,0.05
Arcanum: Of Steamworks and Magick Obscura,PC,22-Aug-01,81,8.7,TroikaGames,"Role-Playing,PC-style RPG,PC-style RPG,Western-Style",24,346,Arcanum,0.19
Archangel,PlayStation4,18-Jul-17,69,7,SkydanceInteractive,"Action,Shooter,First-Person,Arcade",18,22,,
Archangel: Hellfire,PC,17-Jul-18,79,8.4,SkydanceInteractive,"Simulation,Vehicle,Combat",10,17,Archangel: Hellfire,
ArcheAge,PC,16-Sep-14,80,3.7,XLGAMES,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",11,763,ArcheAge,
Area 51,PC,8-Jun-05,67,6,MidwayStudios-Austin,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",27,47,Area 51,
Arena of Valor,Switch,25-Sep-18,79,7.1,"Tencent,TencentGames","Strategy,Real-Time,MOBA",8,49,Arena of Valor,
Arena Wars,PC,13-Sep-04,77,7.7,"AscaronEntertainmentGmbH,AscaronEntertainment","Strategy,Real-Time,Modern,General,Modern",22,6,Arena Wars,
Arise: A Simple Story,PlayStation4,3-Dec-19,80,7.9,Piccolo,"Action,General",29,90,Arise,
Arise: A Simple Story,XboxOne,3-Dec-19,80,7.8,Piccolo,"Action,General",10,36,Arise,
Arise: A Simple Story,PC,3-Dec-19,79,7.6,Piccolo,"Action,General",14,49,Arise,
ARK: Survival Evolved,PC,29-Aug-17,70,5.7,StudioWildcard,"Action Adventure,Survival,Sandbox",18,317,,
ARK: Survival Evolved,PlayStation4,29-Aug-17,69,4.5,StudioWildcard,"Action Adventure,Survival,Sandbox",15,214,,
Arktika.1,PC,10-Oct-17,71,8.1,4AGames,"Action,Shooter,First-Person,Tactical",8,16,,
Arma 3,PC,5-Mar-13,74,7.6,BohemiaInteractive,"Simulation,General,General",38,1029,,0.11
ArmA II,PC,29-Jun-09,77,7.5,BohemiaInteractive,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",38,623,ArmA,0.14
ArmA II: Operation Arrowhead,PC,29-Jun-10,73,8.1,BohemiaInteractive,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",29,212,,
ArmA: Combat Operations,PC,4-May-07,74,7.6,BohemiaInteractive,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",27,85,,
Armada 2526,PC,17-Nov-09,66,6.5,NtroniumGames,"Action Adventure,Fantasy,General,Fantasy",7,14,,
Armadillo Run,PC,2006,88,7.7,PeterStock,"Miscellaneous,Puzzle,Puzzle,General,General",7,30,Armadillo Run,
Armed and Dangerous,PC,2-Dec-03,78,7.7,PlanetMoonStudios,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",31,42,Armed and Dangerous,
Armello,PC,1-Sep-15,75,7.1,LeagueofGeeks,"Miscellaneous,General,Board / Card Game",26,75,Armello,
Armello,PlayStation4,1-Sep-15,74,7.1,LeagueofGeeks,"Miscellaneous,Board / Card Game",15,50,,
Armello,Switch,27-Sep-18,80,7.9,LeagueofGeeks,"Miscellaneous,Board / Card Game",15,15,Armello,
Armies of Exigo,PC,30-Nov-04,69,7.7,BlackHoleGames,"Strategy,Real-Time,Fantasy,General,Fantasy",31,51,Armies of Exigo,
Armored Core 4,PlayStation3,20-Mar-07,65,6.9,FromSoftware,"Simulation,Sci-Fi,Vehicle,Mech,Mech,Combat",36,32,,0.2
Armored Core V,PlayStation3,20-Mar-12,65,7.4,FromSoftware,"Simulation,Sci-Fi,Vehicle,Mech,Mech,Combat",26,54,,0.39
Armored Core: Verdict Day,PlayStation3,24-Sep-13,66,7.8,FromSoftware,"Simulation,Sci-Fi,Vehicle,Mech,Mech,Combat",18,36,,0.12
ARMS,Switch,16-Jun-17,77,7.1,Nintendo,"Action,Sports,Fighting,Individual,3D,Combat,Boxing / Martial Arts",97,792,ARMS,
Army Men: RTS,PC,24-Mar-02,67,7.8,PandemicStudios,"Strategy,Real-Time,Fantasy,General,Fantasy",9,32,Army Men,
Army of Two,PlayStation3,6-Mar-08,74,7.2,EAMontreal,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",43,129,,1.17
Army of Two: The 40th Day,PlayStation3,12-Jan-10,74,7,EAMontreal,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",56,103,,0.85
Arslan: The Warriors of Legend,PlayStation4,9-Feb-16,69,6.6,OmegaForce,"Action,Beat-''Em-Up,3D",43,31,,0.09
art of rally,PC,23-Sep-20,77,7.6,FunselektorLabsInc.,"Racing,Arcade,Automobile",10,21,art of rally,
Arthur and the Invisibles: The Game,PC,12-Jan-07,65,6.2,EtrangesLibellules,"Action Adventure,Fantasy,General,Fantasy",7,5,,
Artifact,PC,28-Nov-18,76,2.2,ValveSoftware,"Strategy,Turn-Based,Card Battle",20,604,Artifact,
Arx Fatalis,PC,11-Nov-02,77,8.2,ArkaneStudios,"Role-Playing,First-Person,First-Person,Western-Style",24,169,Arx Fatalis,
As Far As The Eye,PC,10-Sep-20,70,6.8,Unexpected,"Strategy,Management,Government",10,6,,
Asgard's Wrath,PC,2019,88,8.2,Sanzaru,"Action Adventure,General",15,77,Asgard's Wrath,
Ash of Gods: Redemption,PC,23-Mar-18,65,7.8,AurumDust,"Strategy,Turn-Based,Tactics",21,82,,
Ash of Gods: Redemption,PlayStation4,31-Jan-20,65,7.4,AurumDust,"Strategy,Turn-Based,Tactics",9,29,,
Ashen,PC,6-Dec-18,81,6,A44,"Role-Playing,Action Adventure,Action RPG,Open-World",21,194,Ashen,
Ashen,XboxOne,7-Dec-18,78,7.1,A44,"Role-Playing,Action Adventure,Action RPG,Open-World",35,176,Ashen,
Asheron's Call,PC,31-Oct-99,81,8.5,TurbineInc.,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy",15,24,Asheron's Call,
Asheron's Call 2: Fallen Kings,PC,20-Nov-02,82,7.2,TurbineInc.,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",22,10,Asheron's Call,
Asheron's Call Dark Majesty,PC,4-Nov-01,80,7.4,TurbineInc.,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy",11,10,Asheron's Call,
Ashes Cricket,PlayStation4,16-Nov-17,73,7.5,BigAntStudios,"Sports,Team,Cricket",7,47,,
Ashes of the Singularity,PC,31-Mar-16,69,6.8,OxideGames,"Strategy,Real-Time,General",24,88,,
Blood Bowl 2,PC,22-Sep-15,76,6.2,Cyanide,"Sports,General,Team,Football,Arcade",31,89,Blood Bowl,
Assassin's Creed,PlayStation3,13-Nov-07,81,7.3,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",40,1015,Assassin's Creed,4.82
Assassin's Creed Chronicles: China,PlayStation4,21-Apr-15,69,6.1,"ClimaxGroup,ClimaxStudios","Historic,Action Adventure,General,Linear",44,110,Assassin's Creed,0.04
Assassin's Creed Chronicles: China,PlayStation4,21-Apr-15,69,6.1,"ClimaxGroup,ClimaxStudios","Historic,Action Adventure,General,Linear",44,110,Assassin's Creed,0.09
Assassin's Creed Chronicles: China,PC,21-Apr-15,67,5.2,"ClimaxGroup,ClimaxStudios","Action Adventure,General,Linear",15,137,Assassin's Creed,
Assassin's Creed Chronicles: China,XboxOne,21-Apr-15,67,5.8,"Ubisoft,ClimaxStudios","Historic,Action Adventure,General,Linear",31,114,Assassin's Creed,0.01
Assassin's Creed II,PlayStation3,2009,91,8.6,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",70,1747,Assassin's Creed,5.55
Assassin's Creed II,PC,2010,86,7.3,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",22,2221,Assassin's Creed,0.55
Assassin's Creed III,PlayStation3,2012,85,6.9,Ubisoft,"Action Adventure,Historic,Historic,Open-World",41,1528,Assassin's Creed,6.45
Assassin's Creed III,PC,20-Nov-12,80,6.4,Ubisoft,"Action Adventure,Historic,Historic,Open-World",21,2059,Assassin's Creed,0.93
Assassin's Creed III Remastered,XboxOne,29-Mar-19,77,4.3,Ubisoft,"Action Adventure,Open-World",9,40,Assassin's Creed,
Assassin's Creed III Remastered,PlayStation4,29-Mar-19,72,4.6,Ubisoft,"Action Adventure,Open-World",31,141,Assassin's Creed,
Assassin's Creed IV: Black Flag,PlayStation3,2013,88,8.2,Ubisoft,"Action Adventure,Historic,Historic,Open-World",36,1004,Assassin's Creed,3.71
Assassin's Creed IV: Black Flag,PlayStation4,12-Nov-13,83,7.9,Ubisoft,"Action Adventure,Historic,Historic,Open-World",29,2240,Assassin's Creed,2.85
Assassin's Creed IV: Black Flag,PC,19-Nov-13,84,7.8,Ubisoft,"Action Adventure,Historic,Historic,Open-World",10,2063,Assassin's Creed,0.64
Assassin's Creed IV: Black Flag - Freedom Cry,XboxOne,17-Dec-13,76,7.1,UbisoftMontreal,"Action Adventure,Historic,Open-World",8,131,Assassin's Creed,
Assassin's Creed IV: Black Flag - Freedom Cry,PlayStation4,18-Dec-13,71,6.4,UbisoftMontreal,"Action Adventure,Historic,Open-World",11,222,Assassin's Creed,
Assassin's Creed Liberation HD,PC,15-Jan-14,66,5.6,UbisoftSofia,"Action Adventure,Historic,Historic,Open-World",14,231,Assassin's Creed,
Assassin's Creed Odyssey,XboxOne,2018,87,6.1,Ubisoft,"Action Adventure,Open-World",34,707,Assassin's Creed,
Assassin's Creed Odyssey,PC,2018,86,6,Ubisoft,"Action Adventure,Open-World",14,1767,Assassin's Creed,
Assassin's Creed Odyssey,PlayStation4,2-Oct-18,83,6.3,Ubisoft,"Action Adventure,Open-World",86,2733,Assassin's Creed,
Assassin's Creed Origins,XboxOne,2017,85,7.6,"Ubisoft,UbisoftMontreal","Action Adventure,Open-World",42,714,Assassin's Creed,
Assassin's Creed Origins,PC,27-Oct-17,84,6.8,"Ubisoft,UbisoftMontreal","Action Adventure,Open-World",29,1749,Assassin's Creed,
Assassin's Creed Origins,PlayStation4,27-Oct-17,81,7.2,"Ubisoft,UbisoftMontreal","Action Adventure,Open-World",63,2626,Assassin's Creed,
Assassin's Creed Origins: The Curse of the Pharaohs,PlayStation4,13-Mar-18,83,7.5,UbisoftSofia,"Action Adventure,Open-World",15,137,Assassin's Creed,
Assassin's Creed Origins: The Hidden Ones,PlayStation4,23-Jan-18,73,6.8,UbisoftMontreal,"Action Adventure,Open-World",16,93,Assassin's Creed,
Assassin's Creed Rogue,PC,9-Mar-15,74,7.3,Ubisoft,"Historic,Action Adventure,Open-World",25,621,Assassin's Creed,0.2
Assassin's Creed Rogue,PlayStation3,11-Nov-14,72,7.5,UbisoftSofia,"Action Adventure,Historic,Open-World",53,373,Assassin's Creed,0.08
Assassin's Creed Rogue Remastered,XboxOne,20-Mar-18,71,7.2,Ubisoft,"Action Adventure,Open-World",17,40,Assassin's Creed,
Assassin's Creed Rogue Remastered,PlayStation4,20-Mar-18,71,6.4,Ubisoft,"Action Adventure,Open-World",31,149,Assassin's Creed,
Assassin's Creed Syndicate,XboxOne,23-Oct-15,78,6.4,UbisoftQuebec,"Historic,Action Adventure,Open-World",22,530,Assassin's Creed,1.3
Assassin's Creed Syndicate,PlayStation4,23-Oct-15,76,6.8,UbisoftQuebec,"Historic,Action Adventure,Open-World",86,1955,Assassin's Creed,3.39
Assassin's Creed Syndicate,PC,19-Nov-15,74,6.3,UbisoftQuebec,"Historic,Action Adventure,Open-World",14,910,Assassin's Creed,0.21
Assassin's Creed Syndicate: Jack the Ripper,PlayStation4,15-Dec-15,72,7,UbisoftQuebec,"Action Adventure,Open-World",11,65,Assassin's Creed,
Assassin's Creed Unity,XboxOne,11-Nov-14,72,4.5,"Ubisoft,UbisoftMontreal","Action Adventure,Historic,Open-World",59,1135,Assassin's Creed,
Assassin's Creed Unity,PC,11-Nov-14,70,3.8,"Ubisoft,UbisoftMontreal","Action Adventure,Historic,Open-World",10,1920,Assassin's Creed,
Assassin's Creed Unity,PlayStation4,11-Nov-14,70,5.3,"Ubisoft,UbisoftMontreal","Action Adventure,Historic,Open-World",40,2676,Assassin's Creed,
Assassin's Creed Unity: Dead Kings,PlayStation4,13-Jan-15,68,6.6,"Ubisoft,UbisoftMontreal","Action Adventure,Historic,Open-World",9,95,Assassin's Creed,
Assassin's Creed: Brotherhood,PlayStation3,2010,90,8.3,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",59,1092,Assassin's Creed,2.82
Assassin's Creed: Brotherhood,PC,2011,88,8.2,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",24,1609,Assassin's Creed,0.59
Assassin's Creed: Brotherhood - The Da Vinci Disappearance,PlayStation3,9-Mar-11,76,7.8,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",9,44,Assassin's Creed,
Assassin's Creed: Director's Cut Edition,PC,8-Apr-08,79,7.5,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",38,1206,Assassin's Creed,
Assassin's Creed: Revelations,PlayStation3,15-Nov-11,80,7.6,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",39,770,Assassin's Creed,4.22
Assassin's Creed: Revelations,PC,29-Nov-11,80,7.5,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",20,1154,Assassin's Creed,0.74
Assassin's Creed: The Ezio Collection,PlayStation4,15-Nov-16,72,8,UbisoftMontreal,"Miscellaneous,Compilation",33,247,Assassin's Creed,
Assassin's Creed: The Ezio Collection,XboxOne,15-Nov-16,71,7.8,UbisoftMontreal,"Miscellaneous,Compilation",16,66,Assassin's Creed,
Assassin's Creed: The Rebel Collection,Switch,6-Dec-19,80,8.2,Ubisoft,"Miscellaneous,Compilation",25,92,Assassin's Creed,
Assault Android Cactus,PC,23-Sep-15,79,6.9,WitchBeam,"General,General,Scrolling,Action,Shooter,Shoot-''Em-Up,Top-Down",15,32,Assault Android Cactus,
Assault Android Cactus,PlayStation4,2016,85,6.3,WitchBeam,"General,Scrolling,Action,Shooter,Shoot-''Em-Up,Top-Down",20,43,Assault Android Cactus,
Assault Android Cactus,XboxOne,7-Nov-17,84,5.9,WitchBeam,"Action,Shooter,Shoot-''Em-Up,Top-Down",7,14,Assault Android Cactus,
Assault Android Cactus+,Switch,2019,86,8.4,WitchBeam,"Action,Shooter,Shoot-''Em-Up,Top-Down",11,33,Assault Android Cactus,
Assault Suit Leynos,PlayStation4,14-Jul-16,67,6.9,Dracue,"Action,Shooter,Shoot-''Em-Up,Horizontal",8,12,,0.02
Assetto Corsa,PC,2014,85,8.4,KunosSimulazioni,"Driving,General,GT / Street,Racing,Simulation,Automobile",17,346,Assetto Corsa,
Assetto Corsa,PlayStation4,30-Aug-16,73,6,KunosSimulazioni,"Racing,Simulation,Automobile",35,103,Assetto Corsa,0.06
Assetto Corsa Competizione,XboxOne,23-Jun-20,75,4.8,505Games,"Racing,Simulation,Automobile",10,19,Assetto Corsa,
Assetto Corsa Competizione,PlayStation4,23-Jun-20,71,5.5,505Games,"Racing,Simulation,Automobile",21,46,Assetto Corsa,
Assetto Corsa Competizione,PC,29-May-19,77,6.8,KunosSimulazioni,"Racing,Simulation,Automobile",22,63,Assetto Corsa,
Astebreed,PC,2014,86,7.4,Edelweiss,"Action,Shooter,Scrolling,Shoot-''Em-Up,Vertical,Horizontal",14,129,Astebreed,
Astral Chain,Switch,2019,87,8.9,PlatinumGames,"Action Adventure,General",92,3243,Astral Chain,
Astro Bot: Rescue Mission,PlayStation4,2018,90,8.9,JapanStudio,"Action Adventure,General",51,459,Astro Bot,
ASTRONEER,PC,6-Feb-19,71,7.2,SystemEraSoftworks,"Action Adventure,Sandbox",17,136,,
Asura's Wrath,PlayStation3,21-Feb-12,71,7.5,CyberConnect2,"Action Adventure,Sci-Fi,Sci-Fi,General",39,213,,0.4
Atari Anniversary Edition,PC,9-Jul-01,74,7.3,DigitalEclipse,"Miscellaneous,Compilation,Compilation",8,4,Atari,
Atelier Ayesha: The Alchemist of Dusk,PlayStation3,5-Mar-13,70,7.7,Gust,"Role-Playing,General,General,Japanese-Style",17,88,,0.26
Atelier Dusk Trilogy Deluxe Pack,PlayStation4,14-Jan-20,79,6.2,Gust,"Miscellaneous,Compilation",15,17,Atelier ,
Atelier Escha & Logy: Alchemists of the Dusk Sky,PlayStation3,11-Mar-14,79,8.3,Gust,"General,Role-Playing,General,Japanese-Style",27,89,Atelier ,0.21
Atelier Firis: The Alchemist and the Mysterious Journey,PlayStation4,7-Mar-17,74,7.1,KoeiTecmoGames,"Role-Playing,Japanese-Style",31,47,,
Atelier Lulua: The Scion of Arland,Switch,21-May-19,78,7.5,KoeiTecmoGames,"Role-Playing,Japanese-Style",12,21,Atelier ,
